,U_1t_sim
2424,0.6830940284110362
2425,0.40395004364191733
2426,0.14667070041383617
2427,0.049396165431838834
2428,0.036314877174763276
2429,0.08159683627206116
2430,0.28623408430979896
2431,0.6594991682145069
2432,0.8828972896963021
2433,0.9338288960924275
2434,0.8983054316979624
2435,0.7312286841394091
2436,0.4281272293101058
2437,0.21042764009667647
2438,0.15106329828201848
2439,0.20685428990942556
2440,0.38138780608823625
2441,0.6030620207648678
2442,0.7329768919604815
2443,0.7394351462499632
2444,0.6359166224481256
2445,0.4635930269511497
2446,0.32595326166902505
2447,0.28747801465075373
2448,0.3509606864549477
2449,0.48899523825553626
2450,0.6186781036887807
2451,0.6598140177826497
2452,0.5849181196921035
2453,0.41186802505609216
2454,0.24183905369878939
2455,0.16487872674741655
2456,0.1923736694329447
2457,0.35851679575171014
2458,0.6523527383768915
2459,0.8684755323333482
2460,0.9378098044360229
2461,0.9290815582507425
2462,0.822533768575395
2463,0.5387828253981339
2464,0.23765397637693314
2465,0.11116158925287484
2466,0.10398927628289578
2467,0.19694953479741595
2468,0.423918387140102
2469,0.6724877190205157
2470,0.7929137060832587
2471,0.7869193649618972
2472,0.6653136304873755
2473,0.45484673681571025
2474,0.2747656188638663
2475,0.19846395172087028
2476,0.21381622514849274
2477,0.3088247732515733
2478,0.45495619065153187
2479,0.5815630887800028
2480,0.6403872359657353
2481,0.6349630246515068
2482,0.5955327427259488
2483,0.5629813389388029
2484,0.5676900988449074
2485,0.6095807149591621
2486,0.6583354391248227
2487,0.6746025633630561
2488,0.6305150820046896
2489,0.5190421393541357
2490,0.37619256901473536
2491,0.27081584533233716
2492,0.2431360474538632
2493,0.3070648081852411
2494,0.4704638726713495
2495,0.6752659213264152
2496,0.8148589386832938
2497,0.8627529394069127
2498,0.8361149804259826
2499,0.7264542956431916
2500,0.5406782118583066
2501,0.36176510285662056
2502,0.2613867811140739
2503,0.23714513945536664
2504,0.2620564126212249
2505,0.304530080556606
2506,0.33017380111012845
2507,0.3223298438065493
2508,0.29595526286238716
2509,0.28590027250912575
2510,0.32750718930999134
2511,0.44693009615966867
2512,0.6297937137370652
2513,0.7942888851531509
2514,0.8803527010919205
2515,0.89812743904919
2516,0.8570852761985287
2517,0.7379611862094038
2518,0.5519212937654924
2519,0.38728204702746194
2520,0.3080110023443162
2521,0.30851602871679845
2522,0.3581846874786302
2523,0.41198346309294726
2524,0.42453337294288007
2525,0.3808297239869132
2526,0.3080074101288308
2527,0.2554513068119315
2528,0.2608627624837968
2529,0.348891666795213
2530,0.5212153387078442
2531,0.7040889962681598
2532,0.8077016295329957
2533,0.816274497938526
2534,0.7226910262188527
2535,0.5140494677496303
2536,0.2866331426924607
2537,0.16443229278780003
2538,0.14823182297997683
2539,0.2292290658584601
2540,0.4244650201453003
2541,0.6517369031618722
2542,0.7810169547071736
2543,0.7962877845768805
2544,0.7092900418013018
2545,0.5324048845898316
2546,0.3541900395553309
2547,0.2648146215013176
2548,0.2754068691832742
2549,0.3728781760938916
2550,0.5154035309360872
2551,0.6230468136606168
2552,0.647474757833369
2553,0.5891544871313596
2554,0.4845994823373797
2555,0.40359559102887377
2556,0.40371603052946936
2557,0.504671244871065
2558,0.6709789764671902
2559,0.8076053942143446
2560,0.8617859396589084
2561,0.833048532209143
2562,0.6920976511365123
2563,0.4343461905822992
2564,0.209375497101719
2565,0.11363001398359018
2566,0.10779953522589408
2567,0.17774016652101082
2568,0.3372867607778463
2569,0.5226849081369336
2570,0.6266875582419131
2571,0.6208316015901066
2572,0.5309436876544962
2573,0.42107480902591987
2574,0.3680950656441866
2575,0.4121424803157926
2576,0.5520693644997083
2577,0.7201622802423859
2578,0.8252222982178451
2579,0.8459285844367037
2580,0.7818206894912011
2581,0.617911800648159
2582,0.41274638454047774
2583,0.2863989019111909
2584,0.2791550565496445
2585,0.38950611788586953
2586,0.5827363529584133
2587,0.7443668366148332
2588,0.8028862897847112
2589,0.7557628688013014
2590,0.5927667249549052
2591,0.36985621840772415
2592,0.22159287988613185
2593,0.18814746498741614
2594,0.2600762998893591
2595,0.4349906739317682
2596,0.6244420020954546
2597,0.7092284993799544
2598,0.6514458286705642
2599,0.44160630961699293
2600,0.19340159176039518
2601,0.06973453873267624
2602,0.04320852061126019
2603,0.07549151698614312
2604,0.24512526802838347
2605,0.6202181110786428
2606,0.8941615317074901
2607,0.9690399858312777
2608,0.9781568735043269
2609,0.9579746231094092
2610,0.8785546459691704
2611,0.7137904498979305
2612,0.5414777984613669
2613,0.44547415169912374
2614,0.4183338104334178
2615,0.4101565249420654
2616,0.37343257179292844
2617,0.29380639435471473
2618,0.20290518082884562
2619,0.14506688656378997
2620,0.1395871466660547
2621,0.2016115523608797
2622,0.35534022172227275
2623,0.558472911063664
2624,0.6923856106637041
2625,0.6997368269409519
2626,0.5652324844194945
2627,0.3218545411485903
2628,0.13156861602114894
2629,0.06264696564116887
2630,0.06595918227564994
2631,0.15877509875180734
2632,0.44073457779760794
2633,0.7824021568921591
2634,0.9331511502319592
2635,0.9645341962424688
2636,0.951179332663898
2637,0.8803259366964026
2638,0.7257381474644851
2639,0.5661407428567936
2640,0.5097520156212335
2641,0.5693217363799753
2642,0.6847408097369039
2643,0.7697574478175129
2644,0.7779949677953835
2645,0.6869178820308266
2646,0.4848514827253741
2647,0.2593798724090527
2648,0.12756386445695994
2649,0.08511709156390623
2650,0.09506920187256857
2651,0.15053049474319447
2652,0.24386273704041156
2653,0.3312088376026141
2654,0.3677629409596629
2655,0.3554092268873521
2656,0.33521588358631627
2657,0.35610209674006693
2658,0.45382826441639024
2659,0.625320763981813
2660,0.7942626412828484
2661,0.8879233495468193
2662,0.9107903534935977
2663,0.8737379635559794
2664,0.7486620510453577
2665,0.5371454399268925
2666,0.35566401519575175
2667,0.2943029222869668
2668,0.3628817244014938
2669,0.5510268227221248
2670,0.7608555732950235
2671,0.8768008675107755
2672,0.901038987845973
2673,0.8448353254735761
2674,0.6551027708881725
2675,0.34992181395487504
2676,0.13228940274213508
2677,0.055492533643185966
2678,0.04357451824185404
2679,0.07071369017420366
2680,0.16454202029031045
2681,0.35108989927932
2682,0.5624776708503125
2683,0.7040623554859011
2684,0.762055960320574
2685,0.7597297432731595
2686,0.7145943417388826
2687,0.6401221628217683
2688,0.5524915733712307
2689,0.46811793634852494
2690,0.39885142969543896
2691,0.3515369765136123
2692,0.33027717907464277
2693,0.33822810740145054
2694,0.37748301621208113
2695,0.4458911498412721
2696,0.5322750678031947
2697,0.6171667874153155
2698,0.6824531169202362
2699,0.7197531016291515
2700,0.7293637041591687
2701,0.7152233209375212
2702,0.6821238000940217
2703,0.6349905118595003
2704,0.578492082344958
2705,0.5170991826910107
2706,0.4560756109920324
2707,0.4022278205707335
2708,0.3627559152402634
2709,0.3425991468641494
2710,0.34207180745033944
2711,0.35535318355970935
2712,0.3702732303982295
2713,0.371789012789117
2714,0.34987338870115303
2715,0.30747724992460557
2716,0.26161958815321307
2717,0.23439766917274757
2718,0.24397160273818602
2719,0.3052911539703276
2720,0.42519595837981794
2721,0.5776729602460651
2722,0.70562301012964
2723,0.7737535754480943
2724,0.7836429808638274
2725,0.7487485679507799
2726,0.6926190047990768
2727,0.6556328569288131
2728,0.6730872585188422
2729,0.7436143147789734
2730,0.8246063191772105
2731,0.8712694801096957
2732,0.863655564649078
2733,0.7699475702175842
2734,0.5351886684563123
2735,0.24169812061484186
2736,0.0806162859322399
2737,0.036412585732667445
2738,0.03929766620193044
2739,0.09260323021617067
2740,0.25310059538621676
2741,0.48828044497792006
2742,0.6378171843391107
2743,0.6437361557175829
2744,0.5270603343847514
2745,0.36002866158570895
2746,0.25420000389726805
2747,0.25995232537314966
2748,0.4017248741556239
2749,0.65787529904416
2750,0.85992328511237
2751,0.9335156072587157
2752,0.9328355323982317
2753,0.855380605357833
2754,0.6431430724944656
2755,0.38457425372830195
2756,0.2602953793190716
2757,0.29785454538432043
2758,0.497545792778577
2759,0.7579736614099627
2760,0.8973735681636443
2761,0.9219299319875993
2762,0.8506574009403756
2763,0.5900986668839577
2764,0.22863853248603366
2765,0.06211865493839809
2766,0.029367181300244426
2767,0.04300303330913181
2768,0.12742183858605183
2769,0.33579462590492837
2770,0.552873710261143
2771,0.6332597814131452
2772,0.5752843670667619
2773,0.4406405817176632
2774,0.33934898915774775
2775,0.35302565045602174
2776,0.5164753373834756
2777,0.7661069587811393
2778,0.9207751171354293
2779,0.963246201981156
2780,0.951393061533576
2781,0.8430894073659787
2782,0.5146289453444902
2783,0.17909965290660929
2784,0.06328576619131762
2785,0.0548924326736699
2786,0.12278909035080082
2787,0.3275986549600577
2788,0.5829318468433973
2789,0.6966890801572541
2790,0.6360862750693747
2791,0.4241735631269117
2792,0.20450340466447808
2793,0.11067157043334236
2794,0.12671426485037907
2795,0.2946718388252818
2796,0.6581878002454561
2797,0.915662816933976
2798,0.9788541411477097
2799,0.9845149372054524
2800,0.9598632661494038
2801,0.8398523876427173
2802,0.5732296868311002
2803,0.3399955533934642
2804,0.2516031189211435
2805,0.2614297770226985
2806,0.3049385492307687
2807,0.3077772597289243
2808,0.22838541289423342
2809,0.11449976034152365
2810,0.04555509401173395
2811,0.0258481824588768
2812,0.03847491901586483
2813,0.13176475157018258
2814,0.43996361422892893
2815,0.7973683018784277
2816,0.9347502572464678
2817,0.9542497217475227
2818,0.9141310694870415
2819,0.7783735037990565
2820,0.5871078338986107
2821,0.5102390856563035
2822,0.6218471025840364
2823,0.8323553239198639
2824,0.9531135124983696
2825,0.9807077688245363
2826,0.968549280551571
2827,0.8402229837645203
2828,0.37677630721215033
2829,0.04787260236280747
2830,0.004356676246091414
2831,0.0019439782168100155
2832,0.007864434456506543
2833,0.07603692244331738
2834,0.36944072430203856
2835,0.6850042677375516
2836,0.7791715857592799
2837,0.702458544836931
2838,0.4985748171386754
2839,0.3099460259508299
2840,0.25688235115159075
2841,0.35984169943318844
2842,0.610146407321241
2843,0.8393677275043779
2844,0.9298313955862634
2845,0.9378010253364322
2846,0.8825264301438293
2847,0.7359872915592947
2848,0.5643797538036965
2849,0.5086153477860113
2850,0.606681538473579
2851,0.773063471598531
2852,0.8726335482383221
2853,0.8667377002385455
2854,0.6868488433188826
2855,0.256175121387216
2856,0.02371536012079056
2857,0.0012472300293919969
2858,0.00039426518568759776
2859,0.002690420328386766
2860,0.07694954998039429
2861,0.6200425070924578
2862,0.9687315800217556
2863,0.9971376974580287
2864,0.9972208569152977
2865,0.9763525779835193
2866,0.7780192063320066
2867,0.34761034764400134
2868,0.14103880023127974
2869,0.13430966888079138
2870,0.27837872717037226
2871,0.5639733054274291
2872,0.7764294844760201
2873,0.825985317775288
2874,0.739814479826117
2875,0.5177124602868284
2876,0.2886234069605409
2877,0.18797266615156832
2878,0.20681310795934815
2879,0.32911382225569386
2880,0.4954248273353601
2881,0.5744773877116472
2882,0.49178222956889067
2883,0.27304300386891667
2884,0.09364461414452502
2885,0.03491267471968598
2886,0.0373551404655579
2887,0.13230669428849923
2888,0.5144989589609757
2889,0.9042228820673757
2890,0.9877858271917752
2891,0.9943070522406636
2892,0.9800547053726963
2893,0.8463686364780656
2894,0.4367079423403206
2895,0.15255140138607265
2896,0.10481875825172621
2897,0.21464121630451372
2898,0.5538891283169459
2899,0.8647232323390579
2900,0.9526040061609252
2901,0.9412691284652976
2902,0.7824316066760852
2903,0.3365232956626507
2904,0.05265347325425774
2905,0.008200065785590505
2906,0.0059169035697577855
2907,0.024045102558492647
2908,0.15506366314123093
2909,0.5037770127480975
2910,0.7779422417486441
2911,0.8582377653836084
2912,0.8298736139920835
2913,0.7247524633505692
2914,0.6000214437646432
2915,0.5470242587683495
2916,0.5984450383936071
2917,0.7107989407491869
2918,0.8035625943535524
2919,0.8332367660418312
