"","x"
"1196",0.46963284818029
"1197",-0.518655816134968
"1198",-1.4651445080653
"1199",-2.21831428010771
"1200",-2.6560416041809
"1201",-2.70356165139128
"1202",-2.34461981095993
"1203",-1.62453373166278
"1204",-0.644618836100922
"1205",0.451715739234009
"1206",1.49981994140946
"1207",2.33899296538665
"1208",2.83827012493601
"1209",2.91841938466052
"1210",2.56595115628757
"1211",1.8361315383438
"1212",0.844026217535735
"1213",-0.25495723125862
"1214",-1.2913425043709
"1215",-2.10959374638005
"1216",-2.59258930893744
"1217",-2.67831863499458
"1218",-2.36647435078279
"1219",-1.71483390729159
"1220",-0.827245871598847
"1221",0.163788033854405
"1222",1.11666076795561
"1223",1.89951494300085
"1224",2.40640869461658
"1225",2.56960445202154
"1226",2.36731935675209
"1227",1.82647932400814
"1228",1.02006439744418
"1229",0.0587886428525377
"1230",-0.922656892106888
"1231",-1.78370878294594
"1232",-2.39823332201743
"1233",-2.67396059431601
"1234",-2.56759794388116
"1235",-2.09257482582391
"1236",-1.31759111347179
"1237",-0.355927949233736
"1238",0.652617932333627
"1239",1.56380897028717
"1240",2.25097190696398
"1241",2.62309895364866
"1242",2.63628755127228
"1243",2.29731768105343
"1244",1.65974742405252
"1245",0.814113040756176
"1246",-0.125576709077001
"1247",-1.03686087587855
"1248",-1.80357911462392
"1249",-2.32911090848798
"1250",-2.54726640741797
"1251",-2.43015784111463
"1252",-1.99234081479746
"1253",-1.29044838621878
"1254",-0.417668328275132
"1255",0.507106474479489
"1256",1.35477988439171
"1257",2.00448079957885
"1258",2.36222469485144
"1259",2.37656146564764
"1260",2.04807840880493
"1261",1.43050005681704
"1262",0.622631608222864
"1263",-0.247786042608077
"1264",-1.04553021042719
"1265",-1.65069898978722
"1266",-1.97855267275005
"1267",-1.99266475387083
"1268",-1.70903544165049
"1269",-1.19068403222158
"1270",-0.534153321702455
"1271",0.149097547308774
"1272",0.752589070706818
"1273",1.19218222346807
"1274",1.41787287744297
"1275",1.41834956027137
"1276",1.21823762739941
"1277",0.869416236432294
"1278",0.438822658811736
"1279",-0.00443316926719345
"1280",-0.400064754940343
"1281",-0.703916903444885
"1282",-0.890874878724731
"1283",-0.953778623793385
"1284",-0.89961557644173
"1285",-0.744695236981864
"1286",-0.510421146537824
"1287",-0.220730384839294
"1288",0.0985525663564185
"1289",0.419045430493647
"1290",0.709020207502096
"1291",0.933854841153824
"1292",1.05872429423267
"1293",1.05374294331836
"1294",0.900780261169251
"1295",0.600293224912382
"1296",0.176059195875795
"1297",-0.324144590920227
"1298",-0.83305981257595
"1299",-1.27353188248385
"1300",-1.57162546590751
"1301",-1.67061649344219
"1302",-1.5427251540128
"1303",-1.19579170043926
"1304",-0.67319602385255
"1305",-0.0468960716523298
"1306",0.594924176764717
"1307",1.16289644915553
"1308",1.58101600705142
"1309",1.79785343982704
"1310",1.79260340454742
"1311",1.57549162176926
"1312",1.18333273471764
"1313",0.671883217662094
"1314",0.106896560746138
"1315",-0.444494059663466
"1316",-0.92105167253652
"1317",-1.27300746428683
"1318",-1.46601296352784
"1319",-1.48368675223194
"1320",-1.32883267742515
"1321",-1.0231707556907
"1322",-0.605287853382151
"1323",-0.126617603399745
"1324",0.354395035541047
"1325",0.779322587303455
"1326",1.09696357788774
"1327",1.26957803104196
"1328",1.27718771793293
"1329",1.11943766909878
"1330",0.815067426726613
"1331",0.399474071524415
"1332",-0.078988907858623
"1333",-0.563466151886291
"1334",-0.993607493230702
"1335",-1.31120391042545
"1336",-1.46657075810885
"1337",-1.42550747103883
"1338",-1.17611141396991
"1339",-0.734131354916747
"1340",-0.145206018333844
"1341",0.517510999090386
"1342",1.16110282722073
"1343",1.68559354918849
"1344",1.99985818570031
"1345",2.03793141532418
"1346",1.77245685573287
"1347",1.22234900471146
"1348",0.452791610186788
"1349",-0.432799129086081
"1350",-1.30764281822645
"1351",-2.04081515766314
"1352",-2.51761497624318
"1353",-2.65777470661131
"1354",-2.4286626197609
"1355",-1.85145820490181
"1356",-0.99931817165727
"1357",0.012344763282223
"1358",1.04225817054089
"1359",1.94414109549828
"1360",2.58896347756901
"1361",2.88507918563569
"1362",2.79273773142616
"1363",2.33019339067057
"1364",1.57002639770453
"1365",0.626170907742524
"1366",-0.365893703055484
"1367",-1.27180304287458
"1368",-1.97920727686061
"1369",-2.41282060588362
"1370",-2.54111357494021
"1371",-2.37434875726239
"1372",-1.95583516800452
"1373",-1.34975159685435
"1374",-0.629221055119958
"1375",0.132546620979126
"1376",0.866926934347621
"1377",1.51113172892468
"1378",2.00815787073875
"1379",2.30788175444319
"1380",2.37094881602772
"1381",2.17551327336598
"1382",1.72513791999999
"1383",1.05497583063729
"1384",0.233228652495997
"1385",-0.644084983702318
"1386",-1.46514560076644
"1387",-2.1191681671068
"1388",-2.51455556274792
"1389",-2.59437407550182
"1390",-2.3458355020092
"1391",-1.80204828979376
"1392",-1.03620700508613
"1393",-0.149996573173804
"1394",0.741155163365067
"1395",1.52335465229871
"1396",2.09808475763589
"1397",2.39351462531737
"1398",2.37282246496274
"1399",2.0392545684277
"1400",1.43741636894222
"1401",0.649974504341434
"1402",-0.21104483404374
"1403",-1.0185506360525
"1404",-1.64921056653355
"1405",-2.00418380902614
"1406",-2.02785193979174
"1407",-1.72019681196242
"1408",-1.13925583751175
"1409",-0.392059342595059
"1410",0.384837777213126
"1411",1.05143907190507
"1412",1.49137833846948
"1413",1.63395275202858
"1414",1.46627889486842
"1415",1.03318061435523
"1416",0.425412500660701
"1417",-0.240487071798858
"1418",-0.84575131441937
"1419",-1.29110621852504
"1420",-1.51244957105253
"1421",-1.48818521063616
"1422",-1.23805211362902
"1423",-0.81506680591072
"1424",-0.293229885178196
"1425",0.246151731616573
"1426",0.727126705267816
"1427",1.08912685649647
"1428",1.29353705129944
"1429",1.32659474202858
"1430",1.19879361285833
"1431",0.9412100319754
"1432",0.599387321020071
"1433",0.225664029608828
"1434",-0.128914888897658
"1435",-0.421823625284909
"1436",-0.624233587984847
"1437",-0.723354080494757
"1438",-0.721780202755366
"1439",-0.634394359934118
"1440",-0.483908831783194
"1441",-0.29632700430614
"1442",-0.0973715660545085
"1443",0.0896304379085205
"1444",0.244582557660891
"1445",0.350859377571405
"1446",0.395783329808189
"1447",0.371892658382864
"1448",0.27897377760077
"1449",0.126192062065375
"1450",-0.0667593742536138
"1451",-0.270558991940269
"1452",-0.4497852610146
"1453",-0.568841521798323
"1454",-0.599178752498885
"1455",-0.526109873584144
"1456",-0.353389217530402
"1457",-0.104165036529544
"1458",0.182218185058854
"1459",0.457048290159439
"1460",0.671279091154424
"1461",0.784826798227037
"1462",0.774180006772028
"1463",0.636835901096068
"1464",0.391835604830335
"1465",0.076500919643829
"1466",-0.259834519164637
"1467",-0.563880014124284
"1468",-0.786869699762531
"1469",-0.892202865915817
"1470",-0.861200466208935
"1471",-0.696219812494595
"1472",-0.420676777957795
"1473",-0.0758632928388552
"1474",0.285159254565627
"1475",0.605862631592076
"1476",0.835570957860265
"1477",0.938265742358566
"1478",0.899223804205182
"1479",0.72804721523817
"1480",0.457221356516732
"1481",0.136203516561274
"1482",-0.177978174951706
"1483",-0.43178803736798
"1484",-0.585599160566616
"1485",-0.621196707683097
"1486",-0.544697516488733
"1487",-0.384240780706372
"1488",-0.183014725428259
"1489",0.0107260459378887
"1490",0.15430995167576
"1491",0.219515342487499
"1492",0.197706498106136
"1493",0.100262964866813
"1494",-0.0454897761110383
"1495",-0.203559791360009
"1496",-0.337793318556652
"1497",-0.419476960773831
"1498",-0.432334083727952
"1499",-0.374057445356014
"1500",-0.254526890953812
"1501",-0.091732442859498
"1502",0.0930863306533193
"1503",0.27958610450378
"1504",0.450730574426414
"1505",0.593208780164069
"1506",0.696383074632046
"1507",0.750818531131223
"1508",0.74754656762906
"1509",0.678856082206913
"1510",0.540712490744472
"1511",0.336123998600301
"1512",0.0781880616891182
"1513",-0.208615033709863
"1514",-0.489969420059166
"1515",-0.726422019201259
"1516",-0.880559428718497
"1517",-0.925108600597389
"1518",-0.849913340696339
"1519",-0.665812357198649
"1520",-0.404095528068255
"1521",-0.111280497142534
"1522",0.159855955195647
"1523",0.361065136388475
"1524",0.458784882339936
"1525",0.441312275462423
"1526",0.321308822266895
"1527",0.133037251740739
"1528",-0.0750601595384606
"1529",-0.250787492615501
"1530",-0.349333373428135
"1531",-0.342727941082108
"1532",-0.225656560345749
"1533",-0.0165088831261773
"1534",0.246414614721797
"1535",0.512606732339866
"1536",0.729274386841246
"1537",0.851416120674777
"1538",0.850081121488659
"1539",0.717326167974705
"1540",0.467154007629635
"1541",0.132572614670056
"1542",-0.240338904575371
"1543",-0.599997616756534
"1544",-0.897040006270208
"1545",-1.09095026136842
"1546",-1.1548051625028
"1547",-1.07787877096398
"1548",-0.866279365324011
"1549",-0.542000450161737
"1550",-0.140735725387662
"1551",0.291382767043581
"1552",0.702159290384623
"1553",1.03889569253835
"1554",1.25499746113071
"1555",1.31703623737984
"1556",1.211154201837
"1557",0.94732409799141
"1558",0.559992407084871
"1559",0.104159969022844
"1560",-0.35305423634121
"1561",-0.744102202877687
"1562",-1.01360799677242
"1563",-1.12898497202945
"1564",-1.08639629397626
"1565",-0.910411276896376
"1566",-0.647296635653722
"1567",-0.353582539045038
"1568",-0.0828423471457329
"1569",0.125892140342858
"1570",0.255159437817247
"1571",0.309963644425073
"1572",0.312730698762191
"1573",0.294172907144098
"1574",0.28294166009643
"1575",0.297072230506076
"1576",0.339454061568029
"1577",0.398195083974731
"1578",0.451260092117579
"1579",0.473623082397929
"1580",0.444694838990543
"1581",0.354031151279968
"1582",0.204107822485521
"1583",0.00992721757956505
"1584",-0.203952129795729
"1585",-0.407925642396282
"1586",-0.572330455457004
"1587",-0.672110642982174
"1588",-0.690688485194083
"1589",-0.622776093248725
"1590",-0.475876405001992
"1591",-0.270125535508756
"1592",-0.036095776790853
"1593",0.189619479292237
"1594",0.370722012592706
"1595",0.478429694318657
"1596",0.497997259054873
"1597",0.432697947554961
"1598",0.303780713649339
"1599",0.145869257640969
"1600",-0.00141535647039548
"1601",-0.103565714352301
"1602",-0.140242511900961
"1603",-0.110573024515722
"1604",-0.0329747142773288
"1605",0.0606085493154128
"1606",0.134442574332892
"1607",0.159821945280593
"1608",0.123702715056629
"1609",0.0325385143675032
"1610",-0.0897986089246943
"1611",-0.209297063714101
"1612",-0.291991941872094
"1613",-0.313948454173037
"1614",-0.268107041867568
"1615",-0.166117844701558
"1616",-0.0348562360985288
"1617",0.0911457746849561
"1618",0.179064483528378
"1619",0.206359280390295
"1620",0.166420477771329
"1621",0.0701134177174111
"1622",-0.0568419377288008
"1623",-0.179775426358651
"1624",-0.262807391064805
"1625",-0.276816492609166
"1626",-0.206171731270631
"1627",-0.0530758329837316
"1628",0.16126541993764
"1629",0.3990353541613
"1630",0.611682864618394
"1631",0.748637214912735
"1632",0.767572862531609
"1633",0.644353352859729
"1634",0.380471274202973
"1635",0.00596666130887624
"1636",-0.42345221473058
"1637",-0.835131373770563
"1638",-1.15264671030502
"1639",-1.31080688339199
"1640",-1.26921729814765
"1641",-1.02133106871023
"1642",-0.596920584518985
"1643",-0.057448345419679
"1644",0.514550826610555
"1645",1.02970618448539
"1646",1.40673244108468
"1647",1.58530487629864
"1648",1.53494531897208
"1649",1.25901115490542
"1650",0.79380936559769
"1651",0.203457538691982
"1652",-0.428641754107695
"1653",-1.01080746703751
"1654",-1.45560590688366
"1655",-1.69270476240353
"1656",-1.68046949253723
"1657",-1.41434758323728
"1658",-0.930037596232565
"1659",-0.299963106417444
"1660",0.377269897709717
"1661",0.993162482731766
"1662",1.44850194604079
"1663",1.67151897492138
"1664",1.63101407634498
"1665",1.34144821505213
"1666",0.858876891022123
"1667",0.268841785277092
"1668",-0.330746853772603
"1669",-0.847672405756891
"1670",-1.21048597914524
"1671",-1.37784241763826
"1672",-1.34113066529079
"1673",-1.12119833550356
"1674",-0.761172673970106
"1675",-0.317726353207646
"1676",0.147320076938659
"1677",0.574081796131771
"1678",0.910301843831336
"1679",1.11606344916543
"1680",1.16785472284426
"1681",1.06180124302387
"1682",0.815275631702835
"1683",0.465794468999304
"1684",0.066384584838681
"1685",-0.322554649166152
"1686",-0.643720273420488
"1687",-0.853526599473634
"1688",-0.930264124331283
"1689",-0.877564941905549
"1690",-0.722091875258519
"1691",-0.505946176167944
"1692",-0.275789090771434
"1693",-0.0716041997811315
"1694",0.0819118063508806
"1695",0.179162559167515
"1696",0.231927930379137
"1697",0.262936136829553
"1698",0.296816808517138
"1699",0.351108128719427
"1700",0.429807443090717
"1701",0.521125319368127
"1702",0.599918845474543
"1703",0.634084399195095
"1704",0.593272077850994
"1705",0.457811763987977
"1706",0.225750294257823
"1707",-0.0836752077929181
"1708",-0.431080323340465
"1709",-0.762560107991643
"1710",-1.019052783715
"1711",-1.1477848932222
"1712",-1.11358095059075
"1713",-0.907643155336158
"1714",-0.551712167955778
"1715",-0.0963218657842851
"1716",0.386950481915419
"1717",0.817999718987865
"1718",1.1230703235497
"1719",1.24891992125842
"1720",1.17322885119581
"1721",0.90899256700628
"1722",0.501973853270983
"1723",0.0218525522329243
"1724",-0.450915999180416
"1725",-0.839684463274479
"1726",-1.08467126418264
"1727",-1.15209979899792
"1728",-1.03807972256316
"1729",-0.76710283358205
"1730",-0.386078743718876
"1731",0.0444924797444491
"1732",0.460398506590405
"1733",0.803012027531644
"1734",1.02680301930526
"1735",1.1043702465092
"1736",1.02875739244193
"1737",0.813169603214456
"1738",0.488439772054441
"1739",0.0987346017119135
"1740",-0.303935794087142
"1741",-0.665820652139378
"1742",-0.937587224156384
"1743",-1.08004324283775
"1744",-1.06900526882638
"1745",-0.89894200880549
"1746",-0.585016017085729
"1747",-0.163101046417866
"1748",0.312671137820443
"1749",0.775181507764447
"1750",1.15244387202448
"1751",1.37804520105984
"1752",1.40265009549129
"1753",1.20461554708977
"1754",0.79735849377188
"1755",0.231253795477982
"1756",-0.411365251411247
"1757",-1.02815755488334
"1758",-1.51406827108871
"1759",-1.78084924909819
"1760",-1.77478952891506
"1761",-1.48867591727182
"1762",-0.965051394511126
"1763",-0.289681882869283
"1764",0.423675429442792
"1765",1.05414822564056
"1766",1.49597805041298
"1767",1.6775913785785
"1768",1.57381409249241
"1769",1.20911833143055
"1770",0.651722883083988
"1771",0.00017430145203623
"1772",-0.634665186984859
"1773",-1.14871236046091
"1774",-1.46147297426945
"1775",-1.52792863422999
"1776",-1.34394823288806
"1777",-0.944872020466833
"1778",-0.398024459125854
"1779",0.209220957211025
"1780",0.783666361408076
"1781",1.24048157857467
"1782",1.51524369745953
"1783",1.57221765007656
"1784",1.40799230573702
"1785",1.05037297656615
"1786",0.553130063059528
"1787",-0.0123085140719746
"1788",-0.566912431891589
"1789",-1.03456076019699
"1790",-1.3518803148605
"1791",-1.47646729913674
"1792",-1.392682589054
"1793",-1.11429257906906
"1794",-0.683342133544424
"1795",-0.164919735043114
"1796",0.362001015900906
"1797",0.816700807555013
"1798",1.13005669302074
"1799",1.2566656222158
"1800",1.18316757313404
"1801",0.930696720524676
"1802",0.550555813065763
"1803",0.113780134497195
"1804",-0.303198963524652
"1805",-0.633540573288232
"1806",-0.832194052633905
"1807",-0.882633745720409
"1808",-0.796937240974868
"1809",-0.609774906469748
"1810",-0.368369284638411
"1811",-0.121271296922112
"1812",0.0912927394434796
"1813",0.243596171818517
"1814",0.326435383689044
"1815",0.345494025253639
"1816",0.317278088299464
"1817",0.264018313431997
"1818",0.208637794992303
"1819",0.170393767193476
"1820",0.161421098886878
"1821",0.184305924734359
"1822",0.230974876867136
"1823",0.283395232320467
"1824",0.316578117881931
"1825",0.303983338981738
"1826",0.224666548229056
"1827",0.0706381523904757
"1828",-0.147695193910926
"1829",-0.400105749188834
"1830",-0.640424063879741
"1831",-0.81556588592787
"1832",-0.877902917268815
"1833",-0.797891151784952
"1834",-0.573444699714652
"1835",-0.233195330284687
"1836",0.167640674470505
"1837",0.558035498929343
"1838",0.865970428368799
"1839",1.03363971589018
"1840",1.02937462243184
"1841",0.853640643187853
"1842",0.538109477805438
"1843",0.138541002830748
"1844",-0.276476855658265
"1845",-0.638285765176447
"1846",-0.889899985192257
"1847",-0.994863051184416
"1848",-0.942172498857191
"1849",-0.746965864429326
"1850",-0.447191088132926
"1851",-0.0968444670584902
"1852",0.243326027783061
"1853",0.516389981454701
"1854",0.679425292390321
"1855",0.711425959039115
"1856",0.617127678630005
"1857",0.425576090379426
"1858",0.183383776104002
"1859",-0.0560090802623333
"1860",-0.244558807333309
"1861",-0.350231799184835
"1862",-0.36322224544537
"1863",-0.296178540615951
"1864",-0.178576784422145
"1865",-0.0471033409013885
"1866",0.0649552451309591
"1867",0.136152035757551
"1868",0.160838589529172
"1869",0.147889132913114
"1870",0.115145065035405
"1871",0.0818112203367306
"1872",0.0614767256461831
"1873",0.0579564829689764
"1874",0.0649995301038238
"1875",0.0695459113770328
"1876",0.0571179182646729
"1877",0.0174340042880968
"1878",-0.0514921803314735
"1879",-0.141831844129994
"1880",-0.237205052505872
"1881",-0.3161965023087
"1882",-0.357161066836194
"1883",-0.343252358605142
"1884",-0.266719813378996
"1885",-0.131708593483928
"1886",0.0450191345670761
"1887",0.235824649714094
"1888",0.406478259075085
"1889",0.522599560294434
"1890",0.557242113124337
"1891",0.498012692963162
"1892",0.351797784655079
"1893",0.145380244863556
"1894",-0.0789357587992463
"1895",-0.27225342675231
"1896",-0.390693593468023
"1897",-0.406755720391116
"1898",-0.317240641663906
"1899",-0.145272927442826
"1900",0.064481886128411
"1901",0.256384054780122
"1902",0.377469802206923
"1903",0.390598243384008
"1904",0.283693947114543
"1905",0.0728519818686811
"1906",-0.201192483731099
"1907",-0.482002187245567
"1908",-0.709359630538599
"1909",-0.831364679809633
"1910",-0.814295037566602
"1911",-0.648701957951722
"1912",-0.351195498119615
"1913",0.0378669507173134
"1914",0.46016166930903
"1915",0.847868215547055
"1916",1.13394805473715
"1917",1.2631323725006
"1918",1.20215229740492
"1919",0.947394577611264
"1920",0.528111569378882
"1921",0.00380155580180003
"1922",-0.544539132697232
"1923",-1.02811869510175
"1924",-1.3664134528897
"1925",-1.5021389429979
"1926",-1.41174511930114
"1927",-1.10911292909465
"1928",-0.641880164109528
"1929",-0.0817001792003383
"1930",0.488879674897518
"1931",0.989771572589968
"1932",1.35431787449426
"1933",1.53648783850142
"1934",1.51427582549108
"1935",1.29023185970163
"1936",0.890274536237907
"1937",0.36145505748999
"1938",-0.231472065725823
"1939",-0.81143830954208
"1940",-1.29717873719357
"1941",-1.61410016197039
"1942",-1.7066784877696
"1943",-1.54995466934538
"1944",-1.15711108388486
"1945",-0.580524777763056
"1946",0.0948956707909072
"1947",0.765291457349648
"1948",1.32565120174536
"1949",1.68796775133271
"1950",1.79587884239547
"1951",1.63300235569239
"1952",1.22393580866655
"1953",0.628678606855434
"1954",-0.0675333065807548
"1955",-0.766618478265785
"1956",-1.37030785458522
"1957",-1.79189550079473
"1958",-1.96657783207527
"1959",-1.86007697070878
"1960",-1.47492939183923
"1961",-0.853274428943155
"1962",-0.0746638988945605
"1963",0.752254892112892
"1964",1.50422063244516
"1965",2.06239736355708
"1966",2.33273965330866
"1967",2.26349152314077
"1968",1.85579881420253
"1969",1.16479365195033
"1970",0.290725556910092
"1971",-0.637921254356798
"1972",-1.48561568854438
"1973",-2.13090873232408
"1974",-2.4836998215908
"1975",-2.49628111728884
"1976",-2.16752220540486
"1977",-1.54093956260079
"1978",-0.698058710623985
"1979",0.251582501810282
"1980",1.18289406898175
"1981",1.96963249180084
"1982",2.50012629037264
"1983",2.69309386690374
"1984",2.51142798812048
"1985",1.97116032098732
"1986",1.14288689007444
"1987",0.14398347968407
"1988",-0.878171133626061
"1989",-1.76953044872609
"1990",-2.39500437694844
"1991",-2.66127710539015
"1992",-2.53221763174625
"1993",-2.03396328465608
"1994",-1.24910470866809
"1995",-0.301708395647162
"1996",0.663451297133401
"1997",1.50345359272166
"1998",2.09793706383891
"1999",2.3652788235081
"2000",2.27272250923001
"2001",1.83987296946053
"2002",1.13557405626244
"2003",0.268546020604245
"2004",-0.627476486174396
"2005",-1.41278798321143
"2006",-1.96280553937507
"2007",-2.18823782879582
"2008",-2.05085327712154
"2009",-1.5715702709625
"2010",-0.828667731145697
"2011",0.0542629515960705
"2012",0.928854840598735
"2013",1.64732777952382
"2014",2.0879119419782
"2015",2.17556528538223
"2016",1.89428343483093
"2017",1.28910024886287
"2018",0.457905220782809
"2019",-0.465033070719382
"2020",-1.33077671336871
"2021",-1.999114814324
"2022",-2.3601970641828
"2023",-2.35144169455778
"2024",-1.96746152252786
"2025",-1.26159999991326
"2026",-0.338662461466442
"2027",0.660421132417326
"2028",1.5800217049504
"2029",2.27419706020225
"2030",2.63014434573463
"2031",2.58672061367005
"2032",2.14473995188374
"2033",1.36719828224386
"2034",0.369446033362636
"2035",-0.69883070656362
"2036",-1.6765959928741
"2037",-2.41559004769792
"2038",-2.80196174994233
"2039",-2.77255776250449
"2040",-2.3240617091786
"2041",-1.51417409788396
"2042",-0.454821089150953
"2043",0.701987177103395
"2044",1.78440232266989
"2045",2.62507772941349
"2046",3.08669531029385
"2047",3.08495261587238
"2048",2.60491236257649
"2049",1.7070621227718
"2050",0.520873861284775
"2051",-0.774059306258448
"2052",-1.97659304391373
"2053",-2.89730950276321
"2054",-3.39025993232289
"2055",-3.3771340774766
"2056",-2.85944831941293
"2057",-1.91694105293839
"2058",-0.693192804305293
"2059",0.628199084865979
"2060",1.8522752959336
"2061",2.80144501869782
"2062",3.34029625496954
"2063",3.39367815572401
"2064",2.95641437296648
"2065",2.0939072263935
"2066",0.933559216166897
"2067",-0.352399318239162
"2068",-1.57118613414845
"2069",-2.53815277144989
"2070",-3.10590315084384
"2071",-3.18896899653972
"2072",-2.779168310092
"2073",-1.94800105973349
"2074",-0.834821703581329
"2075",0.377440033283688
"2076",1.49438100876925
"2077",2.3435901711422
"2078",2.80279225410011
"2079",2.8174377927015
"2080",2.40518233982981
"2081",1.6477637519572
"2082",0.673344501137278
"2083",-0.366214461099367
"2084",-1.3186348791753
"2085",-2.05156741766292
"2086",-2.46801357188779
"2087",-2.51618071947967
"2088",-2.19391128364716
"2089",-1.54799680078167
"2090",-0.668517775858001
"2091",0.321740563232338
"2092",1.28242805438333
"2093",2.07416457025027
"2094",2.57828653576519
"2095",2.71480286971093
"2096",2.45536767143743
"2097",1.82872056173543
"2098",0.917407950798699
"2099",-0.153714878427655
"2100",-1.23519610706262
"2101",-2.17399086434473
"2102",-2.83464590279232
"2103",-3.11795667536743
"2104",-2.97505129973574
"2105",-2.41546254918808
"2106",-1.50816036385069
"2107",-0.374841984109173
"2108",0.824706837627857
"2109",1.91439748326689
"2110",2.72853101453087
"2111",3.13951035283166
"2112",3.08143301877267
"2113",2.56422343023649
"2114",1.67423835607875
"2115",0.559980463346154
"2116",-0.594921549204041
"2117",-1.60597243846256
"2118",-2.32174808724836
"2119",-2.64989733881363
"2120",-2.56966791334274
"2121",-2.12901540433556
"2122",-1.42835700005014
"2123",-0.596191316220776
"2124",0.236802316006973
"2125",0.959228210945779
"2126",1.49231407214788
"2127",1.79436782374512
"2128",1.85810910253858
"2129",1.70395051921365
"2130",1.37220300526896
"2131",0.916030465388231
"2132",0.395522484584892
"2133",-0.127756435293403
"2134",-0.596516690888662
"2135",-0.963887737976982
"2136",-1.19904447761448
"2137",-1.29071962122317
"2138",-1.24712699774867
"2139",-1.09181529330354
"2140",-0.856447755783152
"2141",-0.572785330347243
"2142",-0.266596304860433
"2143",0.044471636008251
"2144",0.348630174677793
"2145",0.634754366336138
"2146",0.887044455307482
"2147",1.08251350670478
"2148",1.19314428321474
"2149",1.19256090881247
"2150",1.06501419270344
"2151",0.813259478912563
"2152",0.46206004677358
"2153",0.0555523049989733
"2154",-0.351036873749775
"2155",-0.702748218876443
"2156",-0.955696002367994
"2157",-1.08408617016563
"2158",-1.08185281087764
"2159",-0.959482615548228
"2160",-0.738340129422128
"2161",-0.445386666005138
"2162",-0.110387492699483
"2163",0.234064482796306
"2164",0.551257451170772
"2165",0.800414518651035
"2166",0.940382616162877
"2167",0.937588315542593
"2168",0.776576786223261
"2169",0.469508952680435
"2170",0.0603711678391795
"2171",-0.379207734149938
"2172",-0.763018065555301
"2173",-1.00952332764279
"2174",-1.06210857952013
"2175",-0.904291149098103
"2176",-0.565110171164416
"2177",-0.11285776547391
"2178",0.361075700188608
"2179",0.763482937908367
"2180",1.01966493535928
"2181",1.08745800901814
"2182",0.962049967863093
"2183",0.671810494188569
"2184",0.268026182833848
"2185",-0.187292271440356
"2186",-0.63178418202187
"2187",-1.0092872534224
"2188",-1.27274031628081
"2189",-1.38527800992309
"2190",-1.32180805839184
"2191",-1.07250100723792
"2192",-0.647920723933606
"2193",-0.0838117160086911
"2194",0.557340529088449
"2195",1.1904783320382
"2196",1.71878183774191
"2197",2.04980878607561
"2198",2.11363020160715
"2199",1.87856595162042
"2200",1.36041558320255
"2201",0.622622089863106
"2202",-0.23293154689358
"2203",-1.08254429968012
"2204",-1.80120874395091
"2205",-2.28293086489454
"2206",-2.45723282894277
"2207",-2.29935872135918
"2208",-1.83309151436588
"2209",-1.12634024479457
"2210",-0.280575604571171
"2211",0.584216796043981
"2212",1.34701892376589
"2213",1.90338753090893
"2214",2.18072780782054
"2215",2.14886520608739
"2216",1.82403473489414
"2217",1.26537398090044
"2218",0.564358268787515
"2219",-0.170935556805141
"2220",-0.833712107273531
"2221",-1.33500776287281
"2222",-1.61584258248429
"2223",-1.65309461530823
"2224",-1.45881663108284
"2225",-1.07422630592571
"2226",-0.560566087431408
"2227",0.0107967834147126
"2228",0.567223404042977
"2229",1.04178675890086
"2230",1.37852096228323
"2231",1.53661248135223
"2232",1.49415209255512
"2233",1.25150232051525
"2234",0.833580949683821
"2235",0.289818477685869
"2236",-0.309466481537848
"2237",-0.880912589519288
"2238",-1.33972748798224
"2239",-1.61339540992895
"2240",-1.65489031294122
"2241",-1.45251228717213
"2242",-1.03393373191211
"2243",-0.463167484595592
"2244",0.169342152925317
"2245",0.761833806259666
"2246",1.21877532645544
"2247",1.46756564987326
"2248",1.47128171061945
"2249",1.23511599815301
"2250",0.80531664692483
"2251",0.260792003112608
"2252",-0.301153005433264
"2253",-0.782424923774103
"2254",-1.10192965474141
"2255",-1.21026784331188
"2256",-1.09854118389035
"2257",-0.79949310691598
"2258",-0.380626418647079
"2259",0.0694879967468963
"2260",0.459086183415415
"2261",0.711708473050396
"2262",0.781534392255544
"2263",0.662350986843358
"2264",0.388243824481192
"2265",0.0258421636305237
"2266",-0.340238540415034
"2267",-0.625638554434202
"2268",-0.764259573298009
"2269",-0.722170269099496
"2270",-0.504456742658157
"2271",-0.15362533868252
"2272",0.259966206713838
"2273",0.653418378470605
"2274",0.9488674229923
"2275",1.0894173107974
"2276",1.04997963076467
"2277",0.840841130283507
"2278",0.503536835706918
"2279",0.100419141874788
"2280",-0.299279606528146
"2281",-0.633448742192956
"2282",-0.857990245234449
"2283",-0.95249639176173
"2284",-0.920150085380846
"2285",-0.782821242682221
"2286",-0.573419222981922
"2287",-0.327911794424869
"2288",-0.0790058724986483
"2289",0.147467748659878
"2290",0.333519996965784
"2291",0.468205573403171
"2292",0.546247204607583
"2293",0.567005121222218
"2294",0.534095063727177
"2295",0.455322840370962
"2296",0.342274253227026
"2297",0.209032333150025
"2298",0.0700092189504883
"2299",-0.0625016976715704
"2300",-0.18007382045407
"2301",-0.278332519032135
"2302",-0.355335836604261
"2303",-0.408790720776551
"2304",-0.433475860817965
"2305",-0.420428059381189
"2306",-0.35890233050597
"2307",-0.240970932832113
"2308",-0.0673167271167552
"2309",0.148127529063369
"2310",0.377072282337181
